transaction_id,account_id,customer_id,type,amount,description,merchant,category,date,status,balance_after,failure_reason
TXN7C78A20FB8,ACC7D902F49,CUST000306,debit,-224.24,Apple transaction,Apple,groceries,2023-04-11T14:14:37.259567,completed,32286.75,
TXNE8FA0A1A35,ACC7D902F49,CUST000306,debit,-3957.3,Netflix transaction,Netflix,housing,2024-03-12T04:50:14.189825,completed,28553.69,
TXN5A74D7F0B9,ACC884D2082,CUST000307,debit,-4017.9,Airbnb transaction,Airbnb,housing,2025-12-20T19:31:20.078851,completed,26661.94,
TXNA3300B873D,ACC884D2082,CUST000307,credit,1342.17,Delta Airlines transaction,Delta Airlines,housing,2023-07-10T00:21:13.312579,completed,32022.01,
TXN6DDE328F63,ACC884D2082,CUST000307,debit,-4393.79,Netflix transaction,Netflix,housing,2024-04-27T19:33:52.594283,completed,26286.05,
TXN9F2C737843,ACC884D2082,CUST000307,debit,-2588.06,Target transaction,Target,groceries,2023-08-12T16:56:12.971980,completed,28091.78,
TXN132B0CE165,ACC884D2082,CUST000307,debit,-418.31,Uber transaction,Uber,housing,2023-08-23T18:38:01.067965,completed,30261.53,
TXNE7B3DFEBD6,ACC884D2082,CUST000307,credit,2173.07,Netflix transaction,Netflix,entertainment,2025-09-20T14:51:56.183249,completed,32852.91,
TXN0C77FD0ADD,ACC884D2082,CUST000307,debit,-1284.99,Airbnb transaction,Airbnb,entertainment,2024-11-08T01:28:43.553504,completed,29394.85,
TXN62DA30900A,ACC884D2082,CUST000307,debit,-232.72,Target transaction,Target,entertainment,2025-08-23T22:57:57.514424,completed,30447.12,
TXNEB9E2884FA,ACC884D2082,CUST000307,credit,2483.6,Walmart transaction,Walmart,groceries,2024-02-15T05:59:27.392053,completed,33163.44,
TXNE1228EF3B4,ACC884D2082,CUST000307,debit,-3683.12,Apple transaction,Apple,travel,2024-12-07T10:28:12.754595,completed,26996.72,
TXN52239B4004,ACC884D2082,CUST000307,debit,-878.17,Uber transaction,Uber,online_shopping,2025-06-08T02:53:26.379276,failed,29801.67,insufficient_funds
TXN99BE09A049,ACC884D2082,CUST000307,debit,-2345.68,Apple transaction,Apple,online_shopping,2024-01-30T08:18:40.102063,failed,28334.16,insufficient_funds
TXNA133BB6200,ACC884D2082,CUST000307,credit,3550.0,Apple transaction,Apple,groceries,2025-07-24T04:53:03.918979,completed,34229.84,
TXN9BA4D739BC,ACC884D2082,CUST000307,debit,-1571.59,Uber transaction,Uber,groceries,2023-03-08T23:09:39.948220,completed,29108.25,
TXND47DE7ABBE,ACC884D2082,CUST000307,debit,-528.06,Airbnb transaction,Airbnb,entertainment,2023-12-13T02:41:52.763846,completed,30151.78,
TXNA43C6E5C4A,ACC884D2082,CUST000307,debit,-3130.18,Target transaction,Target,salary,2023-05-11T13:20:52.313665,completed,27549.66,
TXN8307112043,ACC884D2082,CUST000307,debit,-702.73,Delta Airlines transaction,Delta Airlines,salary,2024-02-08T14:23:07.969880,completed,29977.11,
TXNF7D0703FDC,ACC884D2082,CUST000307,debit,-3701.11,Starbucks transaction,Starbucks,groceries,2025-10-30T12:53:50.913717,completed,26978.73,
TXN2958FF72B1,ACC884D2082,CUST000307,debit,-4137.05,Apple transaction,Apple,online_shopping,2023-03-24T10:44:12.946102,failed,26542.79,insufficient_funds
TXNBFA8F9D833,ACC884D2082,CUST000307,debit,-1487.19,Target transaction,Target,online_shopping,2024-08-02T06:58:02.111655,completed,29192.65,
TXN7692AF835B,ACC884D2082,CUST000307,credit,4225.6,Apple transaction,Apple,salary,2025-07-27T00:17:33.300497,completed,34905.44,
TXNA30384E651,ACC884D2082,CUST000307,credit,329.7,Walmart transaction,Walmart,salary,2024-06-09T17:12:43.864183,completed,31009.54,
TXN350569870E,ACCBA8D4B60,CUST000307,debit,-4614.29,Airbnb transaction,Airbnb,entertainment,2025-10-01T13:18:26.093429,completed,16462.13,
TXN127618AE25,ACCBA8D4B60,CUST000307,debit,-1391.41,Walmart transaction,Walmart,travel,2025-09-09T23:09:25.615587,completed,19685.01,
TXN10D7A4A112,ACCBA8D4B60,CUST000307,debit,-505.09,Netflix transaction,Netflix,salary,2023-02-23T08:16:26.416826,completed,20571.33,
TXN9B77E1B819,ACCBA8D4B60,CUST000307,debit,-70.52,Uber transaction,Uber,travel,2025-11-14T20:34:39.164162,completed,21005.9,
TXN688BBD4BB5,ACCBA8D4B60,CUST000307,credit,3132.16,Airbnb transaction,Airbnb,online_shopping,2025-06-08T23:31:02.983035,completed,24208.58,
TXNFAE3D310D7,ACCBA8D4B60,CUST000307,debit,-422.7,Airbnb transaction,Airbnb,salary,2024-09-02T16:29:26.043112,completed,20653.72,
TXN2C12C58EC7,ACCBA8D4B60,CUST000307,debit,-3540.8,Apple transaction,Apple,entertainment,2023-10-12T18:46:52.757764,completed,17535.62,
TXN75BAD3158D,ACCBA8D4B60,CUST000307,debit,-4289.26,Walmart transaction,Walmart,online_shopping,2025-03-21T11:08:53.627572,failed,16787.16,insufficient_funds
TXNC72A4C8B2A,ACCBA8D4B60,CUST000307,debit,-2624.17,Delta Airlines transaction,Delta Airlines,salary,2025-12-28T10:02:09.476105,completed,18452.25,
TXNBA46EDD256,ACCBA8D4B60,CUST000307,debit,-2771.62,Target transaction,Target,salary,2023-01-29T03:41:13.139203,completed,18304.8,
TXND7707523EA,ACCBA8D4B60,CUST000307,debit,-1180.1,Walmart transaction,Walmart,groceries,2024-07-04T23:21:49.587163,completed,19896.32,
TXNA4B34AD65C,ACCBA8D4B60,CUST000307,debit,-1138.71,Netflix transaction,Netflix,groceries,2023-06-03T15:27:10.411330,completed,19937.71,
TXN635DB4523E,ACCBA8D4B60,CUST000307,debit,-4269.54,Amazon transaction,Amazon,online_shopping,2024-03-18T22:18:41.387234,failed,16806.88,insufficient_funds
TXN70CB4188BA,ACCBA8D4B60,CUST000307,debit,-4951.17,Uber transaction,Uber,entertainment,2023-11-25T08:19:21.214099,completed,16125.25,
TXN5C6E418565,ACCBA8D4B60,CUST000307,debit,-4390.83,Walmart transaction,Walmart,housing,2025-11-06T09:43:46.385774,completed,16685.59,
TXN5B161D1D04,ACCBA8D4B60,CUST000307,debit,-2242.63,Target transaction,Target,online_shopping,2025-03-24T08:25:39.594744,completed,18833.79,
TXN51D8F836F7,ACCBA8D4B60,CUST000307,debit,-3083.54,Uber transaction,Uber,groceries,2024-08-08T21:42:34.851560,completed,17992.88,
TXNB92EC29C17,ACCBA8D4B60,CUST000307,credit,1490.11,Amazon transaction,Amazon,groceries,2025-01-15T04:58:18.765504,completed,22566.53,
TXN62AE7DED62,ACC5868C5CF,CUST000307,debit,-3579.93,Delta Airlines transaction,Delta Airlines,travel,2025-10-26T01:08:57.551133,completed,5500.26,
TXN2B18061969,ACC5868C5CF,CUST000307,credit,4061.88,Airbnb transaction,Airbnb,entertainment,2023-12-04T20:23:31.631017,completed,13142.07,
TXNBA026181F4,ACC5868C5CF,CUST000307,debit,-966.98,Starbucks transaction,Starbucks,entertainment,2025-03-26T12:44:35.978535,completed,8113.21,
TXN5E9FAAB4A8,ACC5868C5CF,CUST000307,debit,-3302.61,Delta Airlines transaction,Delta Airlines,online_shopping,2025-12-17T15:01:00.811693,completed,5777.58,
TXNA0BBCAA1AF,ACC5868C5CF,CUST000307,debit,-3139.56,Apple transaction,Apple,entertainment,2024-11-27T01:54:50.835129,completed,5940.63,
TXN5C690F9DE1,ACC5868C5CF,CUST000307,debit,-4102.33,Apple transaction,Apple,entertainment,2025-10-05T09:40:37.189547,completed,4977.86,
TXN0F989BB900,ACC5868C5CF,CUST000307,debit,-2703.6,Airbnb transaction,Airbnb,salary,2024-11-22T22:26:46.917811,completed,6376.59,
TXN9F74A45901,ACC5868C5CF,CUST000307,debit,-4399.64,Starbucks transaction,Starbucks,housing,2023-01-15T12:06:44.636049,failed,4680.55,insufficient_funds
TXNBEFACCF543,ACC5868C5CF,CUST000307,debit,-1223.38,Uber transaction,Uber,online_shopping,2024-04-05T16:28:42.834995,failed,7856.81,insufficient_funds
TXN1131AE7302,ACC5868C5CF,CUST000307,debit,-4943.42,Airbnb transaction,Airbnb,entertainment,2025-03-25T01:45:38.871702,completed,4136.77,
TXNF8CEC1E23E,ACC5868C5CF,CUST000307,credit,1136.34,Target transaction,Target,online_shopping,2024-03-02T05:39:36.185328,completed,10216.53,
TXNE88047050B,ACC5868C5CF,CUST000307,debit,-2519.77,Delta Airlines transaction,Delta Airlines,entertainment,2025-03-05T07:20:56.831432,completed,6560.42,
TXNA07AE7CCEA,ACC5868C5CF,CUST000307,debit,-1197.4,Delta Airlines transaction,Delta Airlines,salary,2024-02-18T11:51:01.936764,completed,7882.79,
TXN2B135D7E60,ACC5868C5CF,CUST000307,debit,-3362.85,Starbucks transaction,Starbucks,travel,2025-08-05T02:04:05.129089,completed,5717.34,
TXN4379403D16,ACC5868C5CF,CUST000307,debit,-1468.16,Target transaction,Target,groceries,2024-11-17T04:30:29.158064,completed,7612.03,
TXNE59E87B41F,ACC5868C5CF,CUST000307,credit,4925.31,Airbnb transaction,Airbnb,groceries,2023-09-23T08:50:29.653914,completed,14005.5,
TXN5C4E35466A,ACC5868C5CF,CUST000307,debit,-2347.9,Target transaction,Target,entertainment,2024-05-03T05:33:58.692923,completed,6732.29,
TXNAB41CFA23C,ACC5868C5CF,CUST000307,debit,-1461.25,Starbucks transaction,Starbucks,travel,2023-12-05T21:57:46.309141,completed,7618.94,
TXN70BD671C6F,ACC5868C5CF,CUST000307,debit,-4703.28,Starbucks transaction,Starbucks,housing,2023-04-23T04:07:09.298695,completed,4376.91,
TXN2F5A600E44,ACC5868C5CF,CUST000307,debit,-1339.03,Walmart transaction,Walmart,groceries,2025-06-08T04:41:34.861653,completed,7741.16,
TXNFE35C689BF,ACC5868C5CF,CUST000307,debit,-3112.01,Netflix transaction,Netflix,entertainment,2025-05-24T21:11:05.681902,completed,5968.18,
TXN6F959BE814,ACC5868C5CF,CUST000307,debit,-519.11,Delta Airlines transaction,Delta Airlines,online_shopping,2025-05-21T09:39:29.135524,completed,8561.08,
TXN7813F86725,ACC5868C5CF,CUST000307,debit,-1091.59,Amazon transaction,Amazon,online_shopping,2024-07-22T03:58:30.514587,completed,7988.6,
TXNF82016A157,ACC5868C5CF,CUST000307,credit,4934.99,Delta Airlines transaction,Delta Airlines,entertainment,2024-06-21T17:42:02.905865,completed,14015.18,
TXN78BB1BC2ED,ACC5868C5CF,CUST000307,debit,-808.41,Netflix transaction,Netflix,travel,2025-11-12T13:09:58.417499,completed,8271.78,
TXN6E174D373F,ACC5868C5CF,CUST000307,debit,-976.12,Walmart transaction,Walmart,travel,2024-11-19T13:32:48.100146,completed,8104.07,
TXN7EB4002D4C,ACCC07AF58D,CUST000308,credit,4389.64,Starbucks transaction,Starbucks,entertainment,2023-09-02T00:10:55.227311,completed,41529.98,
TXNF0B3E051C1,ACCC07AF58D,CUST000308,credit,1711.22,Apple transaction,Apple,online_shopping,2024-06-18T17:30:44.366112,failed,38851.56,insufficient_funds
TXNBBF1197C38,ACCC07AF58D,CUST000308,credit,1279.81,Airbnb transaction,Airbnb,entertainment,2023-09-28T03:02:15.902113,completed,38420.15,
TXNF18AB5B3D4,ACCC07AF58D,CUST000308,debit,-991.17,Netflix transaction,Netflix,entertainment,2025-07-13T02:45:45.419832,completed,36149.17,
TXN26636C0EFB,ACCC07AF58D,CUST000308,debit,-3380.65,Starbucks transaction,Starbucks,entertainment,2025-10-01T12:07:25.585086,completed,33759.69,
TXN38E7AC730A,ACCC07AF58D,CUST000308,credit,2276.69,Apple transaction,Apple,entertainment,2023-03-16T03:56:12.350182,completed,39417.03,
TXN3B913D05F7,ACCC07AF58D,CUST000308,debit,-3327.5,Target transaction,Target,salary,2025-12-08T19:58:37.612147,completed,33812.84,
TXNE133CD2240,ACCC07AF58D,CUST000308,credit,3676.69,Delta Airlines transaction,Delta Airlines,housing,2024-09-25T19:15:52.172095,completed,40817.03,
TXNAEA0F67336,ACCC07AF58D,CUST000308,debit,-4391.58,Delta Airlines transaction,Delta Airlines,online_shopping,2023-07-05T18:35:28.092811,completed,32748.76,
TXNED1A5444FD,ACCC07AF58D,CUST000308,debit,-4259.46,Delta Airlines transaction,Delta Airlines,travel,2025-02-10T13:41:41.472524,completed,32880.88,
TXN9315AB3170,ACCC07AF58D,CUST000308,debit,-3207.61,Amazon transaction,Amazon,salary,2025-07-12T03:32:06.229039,completed,33932.73,
TXN595446C8A2,ACCC07AF58D,CUST000308,debit,-3763.27,Walmart transaction,Walmart,entertainment,2025-03-21T03:43:14.821493,completed,33377.07,
TXN2666C67683,ACCC07AF58D,CUST000308,credit,1275.5,Airbnb transaction,Airbnb,travel,2025-02-15T00:18:45.154400,failed,38415.84,insufficient_funds
TXN664239166F,ACCC07AF58D,CUST000308,debit,-1346.28,Delta Airlines transaction,Delta Airlines,salary,2024-10-18T14:04:34.671005,completed,35794.06,
TXN7A8FBBCBFE,ACCC07AF58D,CUST000308,debit,-184.86,Airbnb transaction,Airbnb,travel,2024-05-15T08:50:16.503628,completed,36955.48,
TXN08E2977A40,ACCC07AF58D,CUST000308,credit,1804.04,Airbnb transaction,Airbnb,salary,2023-12-21T10:00:33.652305,completed,38944.38,
TXND4DF79D80A,ACCC07AF58D,CUST000308,debit,-1010.63,Delta Airlines transaction,Delta Airlines,groceries,2024-05-30T05:44:17.976090,completed,36129.71,
TXNE390FD1231,ACCC07AF58D,CUST000308,credit,2967.76,Netflix transaction,Netflix,online_shopping,2024-04-23T07:32:45.763483,completed,40108.1,
TXN71E5969D09,ACCC07AF58D,CUST000308,debit,-3817.18,Apple transaction,Apple,salary,2025-09-07T10:52:41.639997,completed,33323.16,
TXNE040845513,ACCC07AF58D,CUST000308,debit,-4541.77,Target transaction,Target,housing,2025-09-09T22:45:20.077283,completed,32598.57,
TXNCC825467CC,ACCC07AF58D,CUST000308,credit,1253.17,Apple transaction,Apple,travel,2025-02-08T01:10:13.091967,completed,38393.51,
TXN2905531230,ACCC07AF58D,CUST000308,debit,-3701.88,Walmart transaction,Walmart,online_shopping,2024-10-28T15:22:39.019759,completed,33438.46,
TXNB73A09EAC5,ACCC07AF58D,CUST000308,debit,-3838.46,Starbucks transaction,Starbucks,groceries,2023-07-06T15:04:16.952215,completed,33301.88,
TXN586E0E1881,ACCC07AF58D,CUST000308,debit,-3914.59,Starbucks transaction,Starbucks,online_shopping,2023-09-09T10:28:04.442352,completed,33225.75,
TXN832F5C1B64,ACCC07AF58D,CUST000308,debit,-409.21,Starbucks transaction,Starbucks,salary,2024-01-08T07:34:25.479636,completed,36731.13,
TXN3A2ADBC09C,ACCC07AF58D,CUST000308,credit,3542.03,Netflix transaction,Netflix,salary,2024-06-30T07:25:13.276313,completed,40682.37,
TXNCB3846C468,ACCC07AF58D,CUST000308,debit,-1432.44,Netflix transaction,Netflix,online_shopping,2024-09-21T09:15:27.759236,failed,35707.9,insufficient_funds
TXNDBE5960EC2,ACCC07AF58D,CUST000308,debit,-1953.85,Apple transaction,Apple,entertainment,2024-12-23T18:50:03.990478,completed,35186.49,
TXN3012907DAA,ACCC07AF58D,CUST000308,debit,-4724.9,Uber transaction,Uber,travel,2024-10-19T21:30:30.043898,failed,32415.44,insufficient_funds
TXNA756507B70,ACCC07AF58D,CUST000308,debit,-1354.35,Airbnb transaction,Airbnb,groceries,2024-08-08T10:23:45.360784,completed,35785.99,
TXNF67CE2D693,ACCC07AF58D,CUST000308,credit,4415.2,Amazon transaction,Amazon,entertainment,2025-06-29T20:08:02.367715,completed,41555.54,
TXN4BEDF3CCBD,ACCC07AF58D,CUST000308,debit,-1526.52,Delta Airlines transaction,Delta Airlines,travel,2024-03-02T23:57:23.647418,completed,35613.82,
TXN2FCA2B08E3,ACCC07AF58D,CUST000308,debit,-4390.63,Uber transaction,Uber,entertainment,2024-04-20T19:56:02.824516,completed,32749.71,
TXN875EB1B015,ACCC07AF58D,CUST000308,debit,-618.28,Netflix transaction,Netflix,travel,2024-05-28T14:32:25.460601,completed,36522.06,
TXNE87844D63E,ACCC07AF58D,CUST000308,debit,-3191.15,Netflix transaction,Netflix,entertainment,2025-02-27T06:43:49.540631,completed,33949.19,
TXN31B4D1FF5E,ACCC07AF58D,CUST000308,debit,-3703.18,Airbnb transaction,Airbnb,salary,2023-04-20T04:14:50.971381,completed,33437.16,
TXN304E1532D4,ACCC07AF58D,CUST000308,credit,1593.6,Walmart transaction,Walmart,housing,2024-02-09T00:34:45.389846,completed,38733.94,
TXN67D67F91A2,ACCC07AF58D,CUST000308,debit,-2790.6,Starbucks transaction,Starbucks,online_shopping,2023-08-28T04:01:45.574585,completed,34349.74,
TXND72E54FE6E,ACCC07AF58D,CUST000308,debit,-1381.91,Apple transaction,Apple,groceries,2023-10-26T11:46:40.912701,completed,35758.43,
TXNDE3147714B,ACCC07AF58D,CUST000308,debit,-3244.81,Netflix transaction,Netflix,housing,2025-01-06T13:18:52.568565,completed,33895.53,
TXN8F09B3638C,ACCC07AF58D,CUST000308,credit,67.85,Delta Airlines transaction,Delta Airlines,housing,2023-04-24T04:44:39.408481,completed,37208.19,
TXNDA369D6556,ACCC07AF58D,CUST000308,debit,-946.56,Uber transaction,Uber,housing,2023-01-05T20:43:59.307538,completed,36193.78,
TXN5EDFD9B61F,ACCC07AF58D,CUST000308,credit,2246.83,Walmart transaction,Walmart,housing,2023-11-04T09:53:03.748381,completed,39387.17,
TXN8C396A5C11,ACCC07AF58D,CUST000308,credit,3990.76,Netflix transaction,Netflix,entertainment,2025-07-16T10:30:47.494234,completed,41131.1,
TXN363343D179,ACCDCC0DE2F,CUST000308,debit,-1898.21,Target transaction,Target,housing,2025-12-03T21:19:36.536504,completed,1454.37,
TXN31C6FB1A19,ACCDCC0DE2F,CUST000308,debit,-343.94,Airbnb transaction,Airbnb,housing,2024-01-09T09:29:01.199022,completed,3008.64,
TXNF5E1A44B59,ACCDCC0DE2F,CUST000308,debit,-2839.18,Starbucks transaction,Starbucks,housing,2025-06-04T07:04:30.738432,completed,513.4,
TXNC3C3CD5D08,ACCDCC0DE2F,CUST000308,credit,2981.59,Uber transaction,Uber,travel,2025-03-23T13:43:14.607531,completed,6334.17,
TXNF4828DE6E9,ACCDCC0DE2F,CUST000308,debit,-2271.12,Apple transaction,Apple,housing,2025-08-15T15:46:10.032073,completed,1081.46,
TXN67EE19B96D,ACCDCC0DE2F,CUST000308,credit,1003.34,Walmart transaction,Walmart,salary,2024-08-04T03:49:14.335434,completed,4355.92,
TXNECE078FC08,ACCDCC0DE2F,CUST000308,debit,-3194.89,Walmart transaction,Walmart,salary,2025-04-20T09:51:54.750153,completed,157.69,
TXN9D0A304645,ACCDCC0DE2F,CUST000308,debit,-2154.11,Airbnb transaction,Airbnb,groceries,2024-11-23T18:39:22.980060,completed,1198.47,
TXN5496AA2BB6,ACCDCC0DE2F,CUST000308,debit,-2136.45,Amazon transaction,Amazon,salary,2024-11-08T18:35:24.190986,completed,1216.13,
TXN16A8D48604,ACCDCC0DE2F,CUST000308,debit,-5.03,Netflix transaction,Netflix,entertainment,2025-11-21T09:27:30.212869,completed,3347.55,
TXN4C4E75EF29,ACCDCC0DE2F,CUST000308,debit,-3395.14,Apple transaction,Apple,salary,2024-04-10T23:03:25.998227,completed,-42.56,
TXN6ABDF1ECE5,ACCDCC0DE2F,CUST000308,debit,-189.7,Apple transaction,Apple,groceries,2023-01-17T12:15:32.519605,completed,3162.88,
TXN55C0EC8C77,ACCDCC0DE2F,CUST000308,credit,757.95,Airbnb transaction,Airbnb,salary,2024-11-07T01:18:51.562161,completed,4110.53,
TXNEC82A16E61,ACC4974211F,CUST000308,debit,-1388.72,Target transaction,Target,groceries,2023-12-03T10:38:21.853183,completed,522.41,
TXN48507893D3,ACC4974211F,CUST000308,credit,3369.24,Delta Airlines transaction,Delta Airlines,online_shopping,2024-05-27T11:07:04.687276,completed,5280.37,
TXNC754D93E7C,ACC4974211F,CUST000308,debit,-4423.46,Walmart transaction,Walmart,entertainment,2025-10-01T09:18:32.848592,completed,-2512.33,
TXN15499747AC,ACC4974211F,CUST000308,credit,4184.02,Airbnb transaction,Airbnb,online_shopping,2023-01-19T17:09:16.407027,completed,6095.15,
TXN94EE978BC3,ACC4974211F,CUST000308,debit,-935.85,Apple transaction,Apple,salary,2024-06-16T08:32:15.061896,completed,975.28,
TXN97160358D4,ACC4974211F,CUST000308,debit,-4817.96,Uber transaction,Uber,online_shopping,2025-07-14T13:26:46.232500,completed,-2906.83,
TXN7A14DE12D4,ACC4974211F,CUST000308,credit,3692.52,Uber transaction,Uber,housing,2025-05-22T22:22:35.502196,completed,5603.65,
TXNF19762C73D,ACC4974211F,CUST000308,debit,-1439.42,Delta Airlines transaction,Delta Airlines,travel,2023-04-06T08:16:01.378609,completed,471.71,
TXN7D7F19D6B8,ACC4974211F,CUST000308,debit,-1005.98,Netflix transaction,Netflix,entertainment,2023-04-08T00:28:38.892755,completed,905.15,
TXN33F21704A9,ACC4974211F,CUST000308,credit,1916.7,Delta Airlines transaction,Delta Airlines,travel,2023-11-15T14:31:37.525443,failed,3827.83,insufficient_funds
TXN1C282D246E,ACC4974211F,CUST000308,debit,-14.95,Delta Airlines transaction,Delta Airlines,groceries,2024-03-02T09:57:17.158513,failed,1896.18,insufficient_funds
TXN0AF9C7A5F0,ACC4974211F,CUST000308,credit,1831.27,Amazon transaction,Amazon,travel,2024-12-27T07:08:46.786562,completed,3742.4,
TXN686D1D8624,ACC4974211F,CUST000308,credit,1100.36,Amazon transaction,Amazon,entertainment,2024-02-20T18:14:32.868701,completed,3011.49,
TXNB09CCD8EEB,ACC4974211F,CUST000308,debit,-2809.91,Starbucks transaction,Starbucks,travel,2025-07-07T02:44:15.707500,completed,-898.78,
TXNAFDB9A03B4,ACC4974211F,CUST000308,credit,1358.88,Apple transaction,Apple,groceries,2023-11-09T20:31:04.447983,completed,3270.01,
TXN6819B15708,ACC4974211F,CUST000308,debit,-4755.32,Delta Airlines transaction,Delta Airlines,entertainment,2023-04-24T15:25:11.270760,completed,-2844.19,
TXNF1835EFE5F,ACC4974211F,CUST000308,credit,2798.33,Delta Airlines transaction,Delta Airlines,salary,2023-01-26T13:21:32.288547,completed,4709.46,
TXN31CFEBD3CB,ACC4974211F,CUST000308,debit,-3563.82,Apple transaction,Apple,groceries,2025-05-09T15:14:31.933194,completed,-1652.69,
TXNC685AA1DA2,ACC4974211F,CUST000308,debit,-106.47,Walmart transaction,Walmart,online_shopping,2025-07-24T19:01:45.676317,completed,1804.66,
TXN053DBACEAF,ACC4974211F,CUST000308,debit,-4079.35,Uber transaction,Uber,groceries,2024-01-14T00:42:29.170649,completed,-2168.22,
TXN956C3F2DC7,ACC4974211F,CUST000308,debit,-4723.07,Delta Airlines transaction,Delta Airlines,salary,2023-11-18T06:24:29.579102,completed,-2811.94,
TXN0FB87C1F23,ACC4974211F,CUST000308,debit,-1299.21,Amazon transaction,Amazon,entertainment,2024-07-03T08:55:12.035164,completed,611.92,
