account_id,customer_id,account_type,account_number_masked,balance,available_balance,status,opened_date
ACCF86F2F71,CUST000393,savings,****2674,32046.99,32046.99,active,2018-11-29T20:23:09.040119
ACCD3878C57,CUST000393,savings,****8893,37004.35,37004.35,active,2015-12-05T11:12:03.249029
ACCA0A2620B,CUST000394,checking,****4170,2902.05,2902.05,active,2015-06-16T17:26:36.117883
ACCEAD41398,CUST000395,credit,****9218,2124.66,2124.66,active,2015-10-01T00:05:46.774909
ACCF666BB44,CUST000396,credit,****6913,45940.31,45940.31,active,2017-10-08T13:44:10.626967
ACC436078F7,CUST000396,credit,****9264,13848.35,13848.35,active,2019-03-27T21:46:36.329831
ACCFD3F7864,CUST000397,checking,****5416,41502.87,41502.87,active,2016-07-10T19:42:19.452639
ACCD9F804D4,CUST000398,checking,****1948,36720.88,36720.88,active,2022-03-27T23:21:00.861959
ACC9276CE35,CUST000399,savings,****5203,19663.29,19663.29,active,2019-08-15T06:07:56.816787
ACC25D27210,CUST000399,credit,****9060,17922.57,17922.57,active,2025-11-03T18:26:32.670809
ACCF8092F2F,CUST000400,savings,****5368,1624.45,1624.45,active,2018-03-07T17:47:49.505095
ACCF78964D4,CUST000400,credit,****4177,28740.98,28740.98,active,2022-06-12T02:17:28.210171
ACC65BD3604,CUST000400,credit,****1686,98.85,98.85,active,2025-06-02T12:59:08.637996
ACCD814F4B3,CUST000401,checking,****7540,29901.9,29901.9,active,2023-12-30T02:57:43.960466
ACC1721C6E4,CUST000402,savings,****6145,986.31,986.31,active,2018-12-06T05:28:36.827235
ACC0FEC0B92,CUST000402,savings,****8047,4301.5,4301.5,active,2017-09-24T13:23:27.168685
ACC268D3778,CUST000403,credit,****6781,36211.77,36211.77,active,2025-01-17T13:07:27.745895
ACC68B3539D,CUST000403,credit,****1818,10080.97,10080.97,active,2018-12-04T23:20:37.057452
ACCCA9A7250,CUST000403,savings,****9481,22008.43,22008.43,active,2024-11-08T03:28:32.041069
ACC790B7C2C,CUST000404,savings,****3250,3398.75,3398.75,active,2023-01-21T07:50:25.650836
ACC2ED54767,CUST000405,credit,****2313,40081.67,40081.67,active,2022-07-22T20:07:30.319644
ACCD1251444,CUST000405,credit,****6858,47983.36,47983.36,active,2019-05-10T19:10:14.990072
ACC8C844E62,CUST000405,checking,****1207,29307.35,29307.35,active,2016-08-20T19:02:59.046913
ACC06E614D9,CUST000406,checking,****5916,24664.58,24664.58,active,2023-01-23T18:41:12.079868
ACC03EB9F04,CUST000406,checking,****4304,11233.17,11233.17,active,2019-12-24T02:38:19.326161
ACCD89F4AFB,CUST000406,checking,****8771,20633.06,20633.06,active,2017-07-17T10:15:29.031701
ACCB8365BC0,CUST000407,checking,****3710,13404.11,13404.11,active,2023-09-21T08:46:26.001534
ACC006968BA,CUST000408,savings,****3410,2358.47,2358.47,active,2025-06-29T19:58:51.198617
ACCDFBD6E50,CUST000409,savings,****4389,6080.13,6080.13,active,2018-09-07T04:34:52.859477
ACCFAF429E5,CUST000409,checking,****1359,33012.13,33012.13,active,2019-03-01T23:36:14.413315
ACC46EFF5C3,CUST000409,credit,****6162,19721.51,19721.51,active,2016-12-10T13:03:44.498687
ACC6D345DC9,CUST000410,credit,****6520,29342.29,29342.29,active,2021-10-19T05:56:05.402843
ACC7965471A,CUST000410,checking,****9277,27604.52,27604.52,active,2015-04-23T03:10:29.996895
ACCF21CA4A3,CUST000410,credit,****3193,5409.87,5409.87,active,2017-04-17T08:35:39.400250
ACC46E6A122,CUST000411,credit,****4962,41385.48,41385.48,active,2016-10-14T22:15:26.834019
ACC408706AF,CUST000412,savings,****8339,5994.78,5994.78,active,2016-02-26T04:11:57.259851
ACC6F4EAEDC,CUST000413,checking,****6297,17873.38,17873.38,active,2025-12-11T11:44:18.400634
ACCBA4E491A,CUST000413,credit,****7944,761.2,761.2,active,2023-05-24T01:45:56.157932
ACC4EA5617F,CUST000413,credit,****7403,40999.21,40999.21,active,2017-08-23T16:25:45.370552
ACC099F1ED1,CUST000414,savings,****4814,19420.46,19420.46,active,2020-08-06T08:23:19.450761
ACCB6DDEB94,CUST000414,checking,****4388,48631.74,48631.74,active,2025-12-12T03:36:19.831099
ACC2C72D291,CUST000414,checking,****8150,30021.41,30021.41,active,2021-10-24T01:20:48.641606
ACC329102C7,CUST000415,checking,****9197,33111.55,33111.55,active,2020-02-13T03:45:41.519376
ACCBFC17582,CUST000415,credit,****5147,12450.17,12450.17,active,2025-11-27T08:54:51.126813
ACC4A5F4E90,CUST000415,savings,****7715,44611.34,44611.34,active,2019-06-12T01:08:27.963219
ACC05740362,CUST000416,credit,****8161,10722.76,10722.76,active,2021-04-04T16:51:57.613867
ACCDAA95C8F,CUST000416,savings,****4833,25620.14,25620.14,active,2022-09-26T04:51:21.643973
ACCED325CA4,CUST000416,checking,****2862,17511.88,17511.88,active,2025-06-06T20:12:37.856968
ACCD0CD0B09,CUST000417,savings,****7740,41085.32,41085.32,active,2018-10-24T13:19:05.416476
ACCA8620CC8,CUST000417,credit,****4507,32630.75,32630.75,active,2015-05-09T06:46:03.833794
ACC65CFED28,CUST000417,checking,****2358,46916.24,46916.24,active,2019-01-09T10:27:45.789640
ACC6A7C2B3E,CUST000418,savings,****3447,13005.63,13005.63,active,2025-04-10T19:25:18.565469
ACC23C75A54,CUST000418,credit,****1998,36395.95,36395.95,active,2018-02-04T04:30:13.057338
ACC50CE7ED4,CUST000418,credit,****2859,31128.7,31128.7,active,2018-09-09T00:55:37.935777
ACC99631641,CUST000419,checking,****8473,18172.27,18172.27,active,2023-05-09T09:30:43.368979
ACCB813196B,CUST000419,checking,****7379,42243.84,42243.84,active,2015-06-16T22:42:48.433843
ACC60147FCA,CUST000419,credit,****5210,7266.02,7266.02,active,2024-03-02T04:25:40.759746
ACCFEC1D041,CUST000420,checking,****3292,36768.97,36768.97,active,2019-10-04T21:36:45.979490
ACC9C338A89,CUST000420,credit,****3728,36498.61,36498.61,active,2018-08-05T21:56:17.349452
ACC8F0B9425,CUST000420,savings,****5723,18599.8,18599.8,active,2024-03-16T17:32:50.283222
ACCECCF103D,CUST000421,savings,****5443,36181.2,36181.2,active,2015-08-24T09:47:28.773530
ACC609FCEAB,CUST000422,credit,****5281,49459.91,49459.91,active,2017-06-23T23:29:15.591195
ACCD81EF640,CUST000423,credit,****9068,24131.54,24131.54,active,2018-03-22T05:56:40.035900
ACC9AF46274,CUST000423,savings,****6505,5148.02,5148.02,active,2020-03-15T22:29:13.089237
ACC67F05E4C,CUST000424,credit,****3263,24691.54,24691.54,active,2018-02-01T06:07:54.274515
ACCF86BF20D,CUST000425,checking,****2151,46327.87,46327.87,active,2020-02-08T17:08:41.114526
ACCE5A29982,CUST000425,savings,****9818,22242.82,22242.82,active,2021-10-11T14:29:53.595310
ACC31E430A9,CUST000426,savings,****5925,36309.59,36309.59,active,2021-10-05T03:23:57.832607
ACC01DF5638,CUST000426,checking,****8540,458.73,458.73,active,2023-06-10T02:43:37.515508
ACC842B9B6E,CUST000426,credit,****6543,45164.87,45164.87,active,2016-02-29T17:26:06.129054
ACC160ECD32,CUST000427,checking,****5613,6681.62,6681.62,active,2015-02-13T05:48:42.181107
ACCD4D0894A,CUST000427,checking,****6977,8060.41,8060.41,active,2022-01-09T07:47:31.146479
ACCB4B70BD0,CUST000428,savings,****9756,9379.95,9379.95,active,2025-09-11T00:58:09.409567
ACC8A6B4044,CUST000428,savings,****4941,13223.13,13223.13,active,2016-01-31T20:38:10.608976
ACC9573ED46,CUST000429,savings,****7275,46538.47,46538.47,active,2022-12-09T01:30:39.106680
ACCAA90F519,CUST000430,savings,****5171,15322.36,15322.36,active,2019-03-03T00:19:47.280655
ACC63D0D73D,CUST000431,savings,****7801,29491.7,29491.7,active,2016-03-12T13:17:22.124624
ACCA89BA623,CUST000431,checking,****1730,2843.24,2843.24,active,2018-11-26T16:04:36.677329
ACCB89B7A00,CUST000432,savings,****5135,20123.35,20123.35,active,2024-08-06T19:54:57.757758
ACC779121D9,CUST000432,checking,****7164,11833.25,11833.25,active,2015-02-23T06:24:14.537172
ACC2956DF8E,CUST000433,checking,****1367,22864.51,22864.51,active,2019-05-05T15:22:28.828530
ACC6DA7CC81,CUST000433,savings,****9593,34150.48,34150.48,active,2024-12-20T11:38:50.178647
ACC264BD42D,CUST000433,checking,****8952,32579.93,32579.93,active,2025-11-28T23:43:17.631257
ACC83C4725D,CUST000434,checking,****6272,31228.5,31228.5,active,2024-03-10T10:56:02.260755
ACC63AEB0E1,CUST000434,credit,****8722,22005.58,22005.58,active,2016-03-08T16:48:47.636882
ACCE9DEDCD8,CUST000434,savings,****1076,34691.13,34691.13,active,2021-05-09T08:56:10.994466
ACC7C08C1D8,CUST000435,credit,****9023,38142.5,38142.5,active,2025-12-28T07:27:30.404805
ACC1D44FE12,CUST000435,savings,****1058,4663.93,4663.93,active,2015-01-24T03:56:25.057081
ACCBF840B58,CUST000435,savings,****9184,17790.36,17790.36,active,2016-05-14T14:57:50.052608
ACC5E57D150,CUST000436,checking,****9056,15257.87,15257.87,active,2022-09-17T17:38:02.033210
ACCB4F42C5C,CUST000436,checking,****4790,18532.91,18532.91,active,2017-01-05T17:17:44.304310
ACCB7BEE2F2,CUST000436,credit,****4877,6405.04,6405.04,active,2018-10-26T03:01:20.025983
ACC8CF9AE67,CUST000437,credit,****9635,23663.28,23663.28,active,2016-07-01T21:52:56.879404
ACCD2143438,CUST000438,checking,****3899,29508.39,29508.39,active,2025-11-25T15:38:44.883360
ACC12B948D1,CUST000439,checking,****2714,6461.47,6461.47,active,2022-10-11T19:50:50.035830
ACCAEAA324D,CUST000439,savings,****9019,8402.76,8402.76,active,2015-07-11T19:35:44.131855
ACCF9CF174D,CUST000440,checking,****3929,23588.42,23588.42,active,2024-09-19T21:51:45.980637
ACC669F2722,CUST000440,checking,****4461,9040.99,9040.99,active,2023-06-15T15:27:52.364254
ACC9D61DAD4,CUST000441,checking,****6547,16686.71,16686.71,active,2021-09-06T00:32:43.464050
ACC6370D1C7,CUST000442,credit,****2074,21510.98,21510.98,active,2020-01-16T11:18:25.258425
ACC170AE4C3,CUST000443,savings,****4998,38478.1,38478.1,active,2016-07-21T07:09:37.722689
ACCE35A2060,CUST000444,checking,****2436,38716.5,38716.5,active,2020-05-22T09:19:41.053680
ACC1B3CFF27,CUST000444,savings,****3122,43457.49,43457.49,active,2015-11-23T05:56:04.420102
ACC26960185,CUST000444,savings,****6281,4595.75,4595.75,active,2023-12-07T07:09:43.933666
ACC90874CE4,CUST000445,credit,****3594,19543.12,19543.12,active,2021-12-04T04:48:49.575770
ACC334CD9A4,CUST000446,checking,****9481,10946.4,10946.4,active,2022-09-03T01:56:42.505380
ACC81D1E000,CUST000446,checking,****8996,28931.49,28931.49,active,2021-03-26T12:06:25.740053
ACC104768FB,CUST000446,savings,****1938,46237.8,46237.8,active,2020-12-09T22:15:57.883746
ACCCD3D4CD9,CUST000447,savings,****9913,6122.78,6122.78,active,2024-01-20T05:58:07.698815
ACC1981F6DC,CUST000447,checking,****2283,32322.57,32322.57,active,2020-04-18T06:33:13.137483
ACC3F96C18A,CUST000447,credit,****2183,26981.42,26981.42,active,2019-06-11T17:44:34.994344
ACC31A40464,CUST000448,checking,****2626,48082.79,48082.79,active,2023-01-04T00:40:22.167124
ACC9EEEDF50,CUST000449,savings,****7524,46750.79,46750.79,active,2025-08-28T05:22:16.172633
ACC6627EE0F,CUST000449,checking,****4558,43049.11,43049.11,active,2019-06-14T15:33:25.798692
ACCC4B61EA2,CUST000449,credit,****2973,38977.63,38977.63,active,2015-07-08T09:14:31.916172
ACC74AEE0B7,CUST000450,credit,****7526,37250.2,37250.2,active,2021-11-10T07:42:17.094160
ACC03D21A7A,CUST000450,savings,****2610,32407.9,32407.9,active,2017-12-12T04:58:08.919094
ACC64950C13,CUST000451,credit,****9803,9662.8,9662.8,active,2016-07-01T01:54:38.194335
ACCF19E1A75,CUST000451,credit,****4030,29381.25,29381.25,active,2024-11-14T20:06:40.401426
ACC06DA0A6B,CUST000451,savings,****7786,9897.84,9897.84,active,2016-04-15T10:56:56.225268
ACCA12802BD,CUST000452,savings,****3907,45605.48,45605.48,active,2024-06-29T23:57:20.075078
ACC1CAB3F75,CUST000452,credit,****6793,45223.51,45223.51,active,2022-07-29T14:04:25.363608
ACC74F5D9E7,CUST000453,credit,****9913,41433.29,41433.29,active,2023-01-18T08:44:11.657417
ACC1FB03228,CUST000453,checking,****9724,7412.85,7412.85,active,2015-03-17T18:40:10.007967
ACC165F35CC,CUST000454,credit,****3554,38323.21,38323.21,active,2023-02-08T14:47:24.230931
ACCC90B40A4,CUST000455,checking,****9086,5451.93,5451.93,active,2019-11-06T02:24:43.546751
ACCE7373270,CUST000455,credit,****7764,2188.49,2188.49,active,2017-01-24T20:10:59.002286
ACC386861D7,CUST000456,credit,****4090,19369.03,19369.03,active,2025-12-12T19:24:34.810182
ACC5CB5076A,CUST000456,savings,****7588,6172.43,6172.43,active,2020-07-11T00:00:27.758354
ACC861F2A46,CUST000456,checking,****8108,45047.88,45047.88,active,2015-07-29T16:13:49.535336
ACC05108853,CUST000457,credit,****1178,8856.32,8856.32,active,2016-03-22T16:34:53.624095
ACC5F333023,CUST000458,checking,****9531,48322.65,48322.65,active,2023-11-02T16:25:44.829665
ACCCA114A48,CUST000458,checking,****8773,8509.4,8509.4,active,2015-12-11T15:26:11.285783
ACC5C2D6921,CUST000459,credit,****3949,23054.75,23054.75,active,2025-12-20T06:24:40.470371
ACC37116979,CUST000460,checking,****9799,24190.8,24190.8,active,2018-04-15T16:57:08.524355
ACC6A021680,CUST000460,credit,****3143,666.84,666.84,active,2019-12-15T12:53:43.107893
ACCF43E0282,CUST000460,checking,****2388,31087.06,31087.06,active,2020-07-07T16:07:58.905043
ACCF7517B02,CUST000461,credit,****6429,49358.8,49358.8,active,2025-02-05T22:03:22.339774
ACCBD77E282,CUST000461,credit,****6870,27355.51,27355.51,active,2019-09-08T12:52:29.508510
ACC56866CF1,CUST000461,checking,****9885,39862.43,39862.43,active,2020-11-11T09:13:35.673401
ACC05266C38,CUST000462,credit,****1612,2508.03,2508.03,active,2020-03-05T13:17:14.467997
ACCC8DEE938,CUST000462,checking,****5791,10031.09,10031.09,active,2017-10-24T09:34:55.827231
ACC09920156,CUST000462,credit,****4900,4469.19,4469.19,active,2023-07-17T05:56:58.518881
ACC6E490612,CUST000463,savings,****9385,44945.1,44945.1,active,2019-10-16T15:32:16.363993
ACC9460273B,CUST000464,checking,****7659,22950.68,22950.68,active,2015-01-13T13:11:13.737582
ACCF8E6C00C,CUST000464,checking,****5309,9204.99,9204.99,active,2019-01-09T00:52:41.020308
ACCB332018D,CUST000464,credit,****2323,23794.69,23794.69,active,2015-07-10T00:51:05.261395
ACCE25D4639,CUST000465,checking,****2814,12002.31,12002.31,active,2017-05-06T23:31:27.557924
ACC34231AC2,CUST000465,savings,****8256,42793.94,42793.94,active,2023-10-05T16:18:07.136718
ACC290AE071,CUST000465,credit,****4386,35587.1,35587.1,active,2023-09-25T09:17:30.288476
ACC0AEBAD12,CUST000466,checking,****8300,31385.74,31385.74,active,2015-01-14T06:25:52.559707
ACCC1EC69EA,CUST000466,checking,****1160,3901.61,3901.61,active,2025-01-25T22:51:47.283738
ACC263D76C1,CUST000467,savings,****6785,43155.04,43155.04,active,2018-10-25T21:59:43.121367
ACCC41082BD,CUST000468,credit,****2704,31983.24,31983.24,active,2018-12-12T05:15:34.787061
ACC5080512F,CUST000469,checking,****9052,47963.73,47963.73,active,2023-08-20T03:10:11.614654
ACCC62E45C4,CUST000469,credit,****8223,6958.84,6958.84,active,2016-11-25T04:33:20.608586
ACC7FBC8384,CUST000470,checking,****9824,6445.21,6445.21,active,2020-01-05T12:33:07.804389
ACC28813AFA,CUST000470,checking,****8349,20519.84,20519.84,active,2016-12-28T00:12:58.194169
ACC186BC6BA,CUST000470,credit,****2386,33170.74,33170.74,active,2022-02-16T18:45:46.518249
ACC7BCC6937,CUST000471,savings,****2845,11134.92,11134.92,active,2020-07-07T16:27:29.519119
ACCCCCE83F6,CUST000472,savings,****6139,29462.75,29462.75,active,2017-12-18T11:20:22.615469
ACC01EBCC51,CUST000472,checking,****5953,7883.96,7883.96,active,2021-11-03T07:36:02.343339
ACC87CA41ED,CUST000473,checking,****1504,45947.25,45947.25,active,2019-10-30T23:19:33.659504
ACC4AE207C0,CUST000473,credit,****8601,21376.82,21376.82,active,2019-05-29T00:14:11.381390
ACC23654616,CUST000474,savings,****6072,25554.77,25554.77,active,2019-04-11T16:52:50.980041
ACC8BBC8896,CUST000475,checking,****3212,39257.01,39257.01,active,2025-09-20T00:07:18.004836
ACCD383E4F6,CUST000475,credit,****8153,27380.55,27380.55,active,2020-01-18T17:53:03.457047
ACCD4220AA0,CUST000476,checking,****3598,34393.76,34393.76,active,2016-02-22T17:19:09.837366
ACC8C0CC6A0,CUST000476,savings,****6863,33600.42,33600.42,active,2018-02-22T04:26:20.510327
ACC42D3E1FA,CUST000476,checking,****8069,14561.76,14561.76,active,2018-10-05T06:57:27.917925
ACC9B85B10D,CUST000477,credit,****1488,27072.07,27072.07,active,2022-11-22T07:30:41.999813
ACC1A88F732,CUST000477,checking,****4219,22639.48,22639.48,active,2020-04-16T18:38:20.341008
ACC71F7F217,CUST000477,checking,****3046,48584.23,48584.23,active,2022-07-04T22:53:18.183131
ACCA9F4D764,CUST000478,credit,****6037,8735.04,8735.04,active,2023-05-16T17:25:49.130297
ACCAC70A6B9,CUST000478,savings,****7498,4768.74,4768.74,active,2020-05-02T19:02:50.841493
ACCDF1DD4E6,CUST000479,credit,****8911,31568.96,31568.96,active,2024-04-07T16:36:46.893819
ACC0A0F1C7C,CUST000479,checking,****6257,9521.89,9521.89,active,2024-11-07T08:13:30.144065
ACC946B1589,CUST000479,savings,****8747,39499.29,39499.29,active,2017-12-22T05:10:10.803063
ACC5552821B,CUST000480,checking,****3278,36010.41,36010.41,active,2020-06-26T10:32:08.962488
ACCC4EAF6C9,CUST000481,savings,****8229,26647.7,26647.7,active,2021-02-06T16:04:04.030163
ACC31752EFC,CUST000482,credit,****2850,13046.82,13046.82,active,2024-01-20T08:01:09.226362
ACC7864302F,CUST000482,savings,****2535,22063.03,22063.03,active,2016-12-11T03:41:24.662533
ACC887DE91A,CUST000483,checking,****9901,8510.55,8510.55,active,2022-05-06T09:47:56.642357
ACC8512BC29,CUST000483,checking,****8471,2760.79,2760.79,active,2015-08-07T06:04:55.971823
ACC2FEA2378,CUST000484,credit,****3769,44218.42,44218.42,active,2017-09-24T07:17:17.139353
ACCA85AE79B,CUST000484,credit,****7090,26704.71,26704.71,active,2019-05-31T06:36:13.487306
ACC56887909,CUST000485,checking,****3863,43857.01,43857.01,active,2016-04-02T13:07:19.106260
ACC366F6C4D,CUST000486,checking,****4015,3632.75,3632.75,active,2024-02-18T00:18:20.369281
ACC78F2F972,CUST000487,credit,****2151,23802.05,23802.05,active,2025-03-06T13:13:45.620365
ACC8FCD7FFA,CUST000488,savings,****1233,28078.3,28078.3,active,2021-03-03T09:37:28.744427
ACC52A0CB10,CUST000489,savings,****1660,21412.66,21412.66,active,2023-05-18T13:23:20.741200
ACCEBFD22D3,CUST000489,checking,****6946,28977.13,28977.13,active,2025-03-19T14:19:53.494156
ACC251C2124,CUST000490,savings,****4497,44368.96,44368.96,active,2015-07-19T15:08:59.373592
ACC29908AFC,CUST000490,credit,****4404,31411.16,31411.16,active,2017-11-25T22:54:04.065434
ACCBE09CA3B,CUST000491,credit,****5826,19208.07,19208.07,active,2015-02-09T04:24:55.049449
ACCFE5C7DED,CUST000491,credit,****4612,11144.83,11144.83,active,2022-03-04T04:33:20.608076
ACC1E6C0206,CUST000492,savings,****1364,26113.21,26113.21,active,2021-03-08T23:01:57.899245
ACCBA258AE6,CUST000492,savings,****1370,12642.02,12642.02,active,2016-01-27T12:59:41.167875
ACCB4C8F350,CUST000493,credit,****9896,44418.47,44418.47,active,2024-02-04T03:53:11.008162
ACCE98ED66D,CUST000493,checking,****3013,28313.85,28313.85,active,2019-12-04T19:00:39.080736
ACCEE8B5465,CUST000493,savings,****7267,10377.61,10377.61,active,2016-11-20T18:35:11.997584
ACC4C11CCB9,CUST000494,credit,****6991,20606.99,20606.99,active,2025-06-07T09:54:21.683252
ACC4ABC4270,CUST000494,credit,****3416,4199.27,4199.27,active,2025-12-08T15:14:49.631430
ACCAB8E3592,CUST000495,savings,****9010,5705.69,5705.69,active,2019-04-08T08:07:41.060911
ACCB2739FCE,CUST000495,checking,****4441,47552.64,47552.64,active,2015-07-30T19:09:56.469151
ACCFE61E514,CUST000495,credit,****5489,16441.61,16441.61,active,2024-10-13T12:30:36.527605
ACC516E7D39,CUST000496,credit,****1030,26804.39,26804.39,active,2023-12-05T16:44:39.241657
ACC8375CB5D,CUST000496,savings,****4555,8411.87,8411.87,active,2015-11-01T16:51:56.733259
ACCB72D6B12,CUST000496,savings,****2729,12658.91,12658.91,active,2022-02-04T01:59:20.116388
ACCE7760993,CUST000497,checking,****9066,175.54,175.54,active,2019-07-04T14:26:52.010900
ACCA2451AA7,CUST000497,checking,****2951,26732.8,26732.8,active,2024-03-26T06:59:48.157394
ACC5F6ECE10,CUST000498,checking,****1147,26534.85,26534.85,active,2020-11-11T15:19:32.227899
ACC1B0C1BB5,CUST000498,savings,****6473,18651.21,18651.21,active,2025-02-17T14:55:55.711202
ACCBF7FC3EB,CUST000499,savings,****8092,38245.7,38245.7,active,2024-11-18T17:57:43.881647
ACC46176C6B,CUST000499,credit,****6009,11412.56,11412.56,active,2022-02-21T01:46:52.414672
ACCADC43EB6,CUST000500,credit,****9384,820.48,820.48,active,2020-08-10T11:31:23.360834
ACCB2F86E16,CUST000500,credit,****5165,19103.28,19103.28,active,2025-05-12T19:20:29.401131
ACCB6108C9E,CUST000500,checking,****9273,28096.11,28096.11,active,2021-01-23T15:32:12.649245
